chrom	start	stop
IV	1221000	1227000
IV	1221000	1227000
IV	1221000	1227000
IV	1221000	1227000
IV	1221000	1227000
IV	1221000	1227000
IV	1221000	1227000
IV	1223000	1286000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1225000	1231000
IV	1238000	1243000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1246000	1251000
IV	1248000	1264000
IV	1248000	1264000
IV	1248000	1264000
IV	1248000	1264000
IV	1248000	1264000
IV	1248000	1264000
IV	1249000	1264000
IV	1249000	1282000
IV	1249000	1261000
IV	1249000	1282000
IV	1249000	1282000
IV	1249000	1280000
IV	1249000	1261000
IV	1249000	1264000
IV	1249000	1264000
IV	1249000	1264000
IV	1249000	1278000
IV	1249000	1264000
IV	1249000	1278000
IV	1249000	1264000
IV	1249000	1264000
IV	1249000	1278000
IV	1249000	1264000
IV	1249000	1282000
IV	1249000	1282000
IV	1249000	1264000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1268000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1268000
IV	1253000	1260000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1260000
IV	1253000	1261000
IV	1253000	1268000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1266000
IV	1253000	1268000
IV	1253000	1268000
IV	1253000	1268000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1261000
IV	1253000	1268000
IV	1253000	1261000
IV	1253000	1260000
IV	1253000	1268000
IV	1253000	1268000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1281000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1282000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1276000
IV	1268000	1278000
IV	1268000	1282000
IV	1325000	1340000
IV	1332000	1339000
IV	1332000	1352000
IV	1332000	1349000
IV	1332000	1351000
IV	1332000	1348000
IV	1332000	1349000
IV	1332000	1339000
IV	1333000	1351000
IV	1346000	1352000
IV	1375000	1380000
IV	1375000	1380000
IV	1422000	1434000
IV	1422000	1434000
IV	1422000	1434000
IV	1423000	1442000
IV	1423000	1434000
IV	1431000	1444000
IV	1431000	1436000
IV	1431000	1444000
IV	1468000	1473000
IV	1515000	1524000
IV	1536000	1559000
IV	1548000	1556000
IV	1551000	1558000
IV	1551000	1558000
IV	1551000	1558000
IV	1551000	1558000
IV	1551000	1558000
IV	1551000	1558000
IV	1551000	1557000
IV	1551000	1558000
IV	1551000	1557000
IV	1551000	1557000
IV	1553000	1559000
IV	1553000	1559000
IV	1560000	1572000
IV	1560000	1574000
IV	1560000	1574000
IV	1560000	1574000
IV	1560000	1574000
IV	1560000	1574000
IV	1560000	1574000
IV	1560000	1574000
IV	1591000	1599000
IV	1593000	1607000
IV	1600000	1606000
IV	1600000	1606000
IV	1601000	1608000
IV	1601000	1606000
IV	1601000	1606000
IV	1601000	1606000
IV	1601000	1606000
IV	1601000	1608000
IV	1601000	1606000
IV	1601000	1606000
IV	1605000	1611000
IV	1605000	1611000
IV	1645000	1654000
IV	1645000	1654000
IV	1645000	1652000
IV	1645000	1654000
IV	1645000	1654000
IV	1645000	1653000
IV	1645000	1653000
IV	1645000	1653000
IV	1645000	1654000
IV	1645000	1653000
IV	1645000	1654000
IV	1645000	1653000
IV	1707000	1714000
IV	1707000	1714000
IV	1707000	1714000
IV	1707000	1714000
IV	1707000	1714000
IV	1707000	1714000
IV	1816000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1874000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	1877000	1888000
IV	2000000	2014000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2062000
IV	2054000	2061000
IV	2054000	2062000
IV	2054000	2062000
IV	2090000	2095000
IV	2098000	2104000
IV	2106000	2116000
IV	2232000	2241000
IV	2239000	2249000
IV	2292000	2297000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2423000	2429000
IV	2464000	2507000
IV	2465000	2505000
IV	2465000	2505000
IV	2465000	2505000
IV	2465000	2505000
IV	2519000	2533000
IV	2527000	2532000
IV	2527000	2533000
IV	2527000	2533000
IV	2528000	2533000
IV	2528000	2533000
IV	2528000	2533000
IV	2528000	2533000
IV	2552000	2600000
IV	2552000	2600000
IV	2552000	2600000
IV	2552000	2600000
IV	2554000	2603000
IV	2557000	2603000
IV	2557000	2602000
IV	2557000	2602000
IV	2557000	2603000
IV	2557000	2603000
IV	2557000	2603000
IV	2557000	2603000
IV	2557000	2603000
IV	2557000	2602000
IV	2557000	2602000
IV	2557000	2603000
IV	2557000	2602000
IV	2557000	2602000
IV	2557000	2602000
IV	2557000	2602000
IV	2557000	2602000
IV	2557000	2603000
IV	2557000	2603000
IV	2558000	2603000
IV	2558000	2603000
IV	2558000	2602000
IV	2559000	2602000
IV	2564000	2602000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2602000
IV	2564000	2602000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2602000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2602000
IV	2564000	2602000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2564000	2603000
IV	2565000	2602000
IV	2565000	2603000
IV	2565000	2603000
IV	2565000	2603000
IV	2565000	2603000
IV	2565000	2603000
IV	2565000	2602000
IV	2565000	2603000
IV	2570000	2603000
IV	2591000	2600000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2591000	2603000
IV	2592000	2603000
IV	2592000	2602000
IV	2592000	2603000
IV	2592000	2602000
IV	2592000	2602000
IV	2592000	2603000
IV	2592000	2602000
IV	2593000	2602000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2602000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2602000
IV	2593000	2602000
IV	2593000	2603000
IV	2593000	2602000
IV	2593000	2603000
IV	2593000	2603000
IV	2593000	2603000
IV	2689000	2721000
IV	2689000	2713000
IV	2689000	2721000
IV	2689000	2721000
IV	2689000	2721000
IV	2689000	2721000
IV	2689000	2713000
IV	2689000	2721000
IV	2689000	2713000
IV	2689000	2715000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2713000
IV	2689000	2722000
IV	2689000	2714000
IV	2689000	2722000
IV	2689000	2721000
IV	2689000	2730000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2722000
IV	2689000	2721000
IV	2690000	2713000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2730000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2722000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2722000
IV	2691000	2722000
IV	2691000	2722000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2725000
IV	2691000	2713000
IV	2691000	2721000
IV	2691000	2722000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2722000
IV	2691000	2722000
IV	2691000	2722000
IV	2691000	2713000
IV	2691000	2722000
IV	2691000	2713000
IV	2691000	2713000
IV	2691000	2713000
IV	2692000	2721000
IV	2693000	2721000
IV	2693000	2721000
IV	2693000	2722000
IV	2693000	2721000
IV	2693000	2721000
IV	2693000	2721000
IV	2693000	2722000
IV	2693000	2721000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2721000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2721000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2721000
IV	2693000	2721000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2693000	2722000
IV	2694000	2721000
IV	2694000	2722000
IV	2694000	2722000
IV	2695000	2722000
IV	2696000	2727000
IV	2696000	2713000
IV	2696000	2730000
IV	2696000	2713000
IV	2696000	2730000
IV	2696000	2730000
IV	2696000	2730000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2730000
IV	2696000	2730000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2727000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2727000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2727000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2730000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2713000
IV	2696000	2727000
IV	2696000	2713000
IV	2696000	2730000
IV	2696000	2713000
IV	2696000	2727000
IV	2696000	2727000
IV	2696000	2713000
IV	2696000	2730000
IV	2698000	2721000
IV	2698000	2713000
IV	2698000	2712000
IV	2698000	2735000
IV	2698000	2715000
IV	2698000	2730000
IV	2698000	2722000
IV	2698000	2735000
IV	2698000	2735000
IV	2698000	2713000
IV	2698000	2721000
IV	2698000	2713000
IV	2698000	2722000
IV	2698000	2713000
IV	2719000	2745000
IV	2719000	2730000
IV	2719000	2730000
IV	2719000	2727000
IV	2719000	2727000
IV	2719000	2730000
IV	2719000	2730000
IV	2719000	2727000
IV	2719000	2730000
IV	2719000	2730000
IV	2719000	2730000
IV	2719000	2730000
IV	2719000	2727000
IV	2719000	2727000
IV	2719000	2730000
IV	2719000	2730000
IV	2719000	2727000
IV	2719000	2730000
IV	2719000	2727000
IV	2719000	2730000
IV	2719000	2727000
IV	2719000	2727000
IV	2719000	2730000
IV	2719000	2727000
IV	2719000	2727000
IV	2719000	2730000
IV	2755000	2767000
IV	2759000	2767000
IV	2759000	2767000
IV	2759000	2767000
IV	2759000	2767000
IV	2759000	2767000
IV	2759000	2767000
IV	2759000	2767000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2781000	2789000
IV	2797000	2833000
IV	2797000	2821000
IV	2797000	2833000
IV	2797000	2833000
IV	2797000	2833000
IV	2799000	2843000
IV	2799000	2835000
IV	2799000	2833000
IV	2799000	2808000
IV	2817000	2832000
IV	2827000	2832000
IV	2833000	2843000
IV	2840000	2860000
IV	2840000	2860000
IV	2840000	2860000
IV	2849000	2869000
IV	2849000	2869000
IV	2850000	2869000
IV	2850000	2869000
IV	2850000	2869000
IV	2853000	2860000
IV	2853000	2888000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2888000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2888000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2888000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2888000
IV	2853000	2888000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2853000	2860000
IV	2854000	2868000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2860000
IV	2854000	2860000
IV	2854000	2867000
IV	2854000	2869000
IV	2854000	2860000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2860000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2885000
IV	2854000	2888000
IV	2854000	2869000
IV	2854000	2860000
IV	2854000	2869000
IV	2854000	2888000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2885000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2860000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2885000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2869000
IV	2854000	2860000
IV	2854000	2882000
IV	2854000	2860000
IV	2854000	2888000
IV	2854000	2885000
IV	2854000	2869000
IV	2854000	2885000
IV	2854000	2869000
IV	2854000	2860000
IV	2854000	2869000
IV	2856000	2869000
IV	2856000	2869000
IV	2856000	2869000
IV	2856000	2869000
IV	2856000	2869000
IV	2856000	2869000
IV	2866000	2888000
IV	2867000	2888000
IV	2868000	2882000
IV	2868000	2882000
IV	2868000	2888000
IV	2868000	2885000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2885000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2885000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2885000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2888000
IV	2868000	2885000
IV	2868000	2888000
IV	2869000	2888000
IV	2869000	2885000
IV	2869000	2885000
IV	2869000	2885000
IV	2870000	2885000
IV	2871000	2888000
IV	2871000	2885000
IV	2872000	2888000
IV	2872000	2888000
IV	2873000	2885000
IV	2873000	2885000
IV	2874000	2885000
IV	2874000	2882000
IV	2874000	2888000
IV	2876000	2888000
IV	2879000	2888000
IV	2881000	2888000
IV	2881000	2888000
IV	2881000	2888000
IV	2881000	2888000
IV	2882000	2888000
IV	2882000	2888000
IV	2952000	2960000
IV	2952000	2960000
IV	2952000	2960000
IV	2952000	2960000
IV	2952000	2960000
IV	2952000	2960000
IV	2954000	2960000
IV	2955000	2960000
IV	3007000	3012000
IV	3248000	3261000
IV	3248000	3261000
IV	3248000	3261000
IV	3248000	3261000
IV	3248000	3261000
IV	3249000	3259000
IV	3249000	3261000
IV	3249000	3261000
IV	3249000	3261000
IV	3266000	3271000
IV	3266000	3271000
IV	3266000	3271000
IV	3330000	3335000
IV	3330000	3336000
IV	3330000	3336000
IV	3330000	3335000
IV	3331000	3336000
IV	3331000	3336000
IV	3331000	3336000
IV	3331000	3336000
IV	3331000	3336000
IV	3371000	3384000
IV	3374000	3384000
IV	3374000	3384000
IV	3374000	3384000
IV	3391000	3397000
IV	3419000	3424000
IV	3596000	3601000
IV	3596000	3615000
IV	3596000	3615000
IV	3596000	3615000
IV	3597000	3602000
IV	3597000	3615000
IV	3630000	3644000
IV	3630000	3644000
IV	3630000	3644000
IV	3630000	3644000
IV	3639000	3644000
IV	3650000	3662000
IV	3650000	3662000
IV	3650000	3662000
IV	3655000	3662000
IV	3655000	3662000
IV	3657000	3662000
IV	3657000	3662000
IV	3728000	3744000
IV	3728000	3744000
IV	3728000	3744000
IV	3732000	3744000
IV	3750000	3759000
IV	3750000	3760000
IV	3750000	3759000
IV	3754000	3760000
IV	3774000	3779000
IV	3808000	3823000
IV	3823000	3833000
IV	3823000	3833000
IV	3823000	3833000
IV	3887000	3974000
IV	3887000	3974000
IV	3887000	3973000
IV	3887000	3974000
IV	3893000	3939000
IV	3893000	3972000
IV	3893000	3939000
IV	3943000	3972000
IV	4038000	4046000
IV	4039000	4046000
IV	4039000	4046000
IV	4051000	4057000
IV	4051000	4057000
IV	4051000	4057000
IV	4051000	4057000
IV	4052000	4067000
IV	4052000	4067000
IV	4058000	4075000
IV	4060000	4068000
IV	4060000	4068000
IV	4060000	4068000
IV	4060000	4068000
IV	4061000	4068000
IV	4061000	4068000
IV	4061000	4068000
IV	4062000	4073000
IV	4062000	4068000
IV	4062000	4068000
IV	4062000	4068000
IV	4062000	4073000
IV	4062000	4073000
IV	4062000	4068000
IV	4062000	4073000
IV	4062000	4069000
IV	4062000	4073000
IV	4062000	4068000
IV	4062000	4068000
IV	4062000	4068000
IV	4062000	4073000
IV	4062000	4068000
IV	4062000	4073000
IV	4062000	4073000
IV	4062000	4073000
IV	4062000	4073000
IV	4098000	4112000
IV	4098000	4112000
IV	4098000	4112000
IV	4098000	4112000
IV	4098000	4112000
IV	4103000	4112000
IV	4104000	4170000
IV	4104000	4170000
IV	4122000	4170000
IV	4122000	4170000
IV	4122000	4170000
IV	4122000	4170000
IV	4130000	4168000
IV	4237000	4251000
IV	4237000	4251000
IV	4370000	4375000
IV	4376000	4381000
IV	4838000	4848000
IV	5442000	5465000
IV	5447000	5461000
IV	5821000	5843000
IV	5829000	5843000
IV	6206000	6219000
IV	6218000	6269000
IV	6218000	6269000
IV	6218000	6269000
IV	6218000	6269000
IV	6228000	6269000
IV	6232000	6269000
IV	6232000	6269000
IV	6268000	6302000
IV	6268000	6302000
IV	6268000	6296000
IV	6268000	6302000
IV	6268000	6276000
IV	6268000	6276000
IV	6268000	6276000
IV	6268000	6276000
IV	6605000	6626000
IV	6605000	6626000
IV	6605000	6626000
IV	6605000	6626000
IV	6608000	6630000
IV	6611000	6626000
IV	6634000	6645000
IV	6635000	6653000
IV	6635000	6653000
IV	6635000	6653000
IV	6643000	6648000
IV	6649000	6654000
IV	6649000	6654000
IV	6878000	6883000
IV	6878000	6883000
IV	7316000	7336000
IV	7451000	7470000
IV	7452000	7470000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	7458000	7468000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12434000	12445000
IV	12827000	12837000
IV	12827000	12835000
IV	12828000	12835000
IV	12828000	12835000
IV	12828000	12835000
IV	12828000	12835000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12836000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12829000	12835000
IV	12836000	12856000
IV	12846000	12869000
IV	12846000	12869000
IV	12846000	12869000
IV	12846000	12869000
IV	12846000	12854000
IV	12846000	12869000
IV	12846000	12868000
IV	12846000	12869000
IV	12846000	12856000
IV	12846000	12869000
IV	12846000	12869000
IV	12846000	12856000
IV	12846000	12869000
IV	12846000	12856000
IV	12846000	12869000
IV	12846000	12856000
IV	12846000	12856000
IV	12846000	12856000
IV	12846000	12869000
IV	12846000	12869000
IV	12846000	12869000
IV	12856000	12878000
IV	12856000	12869000
IV	12856000	12869000
IV	12856000	12869000
IV	12868000	12878000
IV	12878000	12884000
IV	12878000	12884000
IV	12878000	12884000
IV	12878000	12884000
IV	12878000	12884000
IV	12878000	12884000
IV	12878000	12884000
IV	12878000	12884000
IV	12947000	12956000
IV	12987000	12996000
IV	12987000	12996000
IV	12987000	12996000
IV	12987000	12996000
IV	12987000	12996000
IV	12987000	12996000
IV	12987000	12996000
IV	12987000	12996000
IV	12987000	12996000
IV	13420000	13425000
IV	13457000	13471000
IV	13457000	13471000
IV	13461000	13471000
IV	13516000	13521000
IV	13516000	13521000
IV	13516000	13521000
IV	13517000	13530000
IV	13517000	13523000
IV	13517000	13530000
IV	13980000	13989000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14003000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13997000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	13999000	14004000
IV	14169000	14196000
IV	14169000	14188000
IV	14169000	14190000
IV	14169000	14190000
IV	14169000	14190000
IV	14169000	14190000
IV	14169000	14190000
IV	14412000	14417000
IV	14412000	14417000
IV	14412000	14419000
IV	14412000	14417000
IV	14412000	14419000
IV	14412000	14417000
IV	14412000	14419000
IV	14416000	14421000
IV	14417000	14426000
IV	14417000	14426000
IV	14417000	14426000
IV	14417000	14426000
IV	14418000	14426000
IV	14423000	14428000
IV	14423000	14428000
IV	14423000	14428000
IV	14423000	14429000
IV	14423000	14428000
IV	14423000	14428000
IV	14423000	14428000
IV	14519000	14551000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14578000	14583000
IV	14627000	14632000
IV	14640000	14646000
IV	14641000	14646000
IV	14928000	14937000
IV	15263000	15273000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15263000	15269000
IV	15266000	15276000
IV	15311000	15316000
IV	15311000	15316000
IV	15311000	15317000
